formula,FE
AgIrF7,-1.492426631944443
AgMo12PbS16,-0.9025025633888892
AgMo2P3O13,-2.259485233978697
AgMo3(PO7)2,-2.093748218797619
AgMo3P3O16,-2.2016258574171816
AgMo5P8O33,-2.352215049602329
AgMo6(SeS)4,-0.7918662060694459
AgMo6Br13,-0.8386317612499994
AgMo6Cl13,-1.0299965173750025
AgMoAsO6,-1.5422206412962955
AgMoH4S4N,-0.5777824974242424
AgMoO4,-1.3070690452777782
AgMoPO6,-1.9782372570899465
AgNO2,-0.4886277079166659
AgNO2,-0.49567808416666637
AgNO3,-0.6780819148333336
AgNO3,-0.6757025323333323
AgNO3,-0.6730523268333328
AgNO3,-0.6469105718333324
AgO,-0.4349087645833314
AgO,-0.43170114208333166
AgO,-0.39807228958333196
AgO,-0.39323999645833174
AgO,-0.4404204070833315
AgO,-0.4377841845833319
AgO2F,-0.6328926060416658
AgO2F,-0.6449767235416655
AgP(OF)2,-2.261092261051587
AgP(XeF5)2,-1.8027874818792518
AgP15,0.00292347689732253
